"Date","Account","Category","Tags","Expense amount","Income amount","Currency","In main currency","Main currency","Description"
"Aug 31, 2014",现金,Unsorted,snack,100.00,0,CNY,100.00,CNY,
"Aug 31, 2014",现金,default,meal,50.00,0,CNY,50.00,CNY,
"Sep 1, 2014",现金,Unsorted,art-book,50.00,0,CNY,50.00,CNY,
"Sep 1, 2014",现金,default,meal,35.00,0,CNY,35.00,CNY,
"Sep 1, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Sep 1, 2014",现金,Unsorted,snack,8.00,0,CNY,8.00,CNY,
"Sep 1, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Sep 2, 2014",现金,Unsorted,snack,23.00,0,CNY,23.00,CNY,
"Sep 2, 2014",现金,Unsorted,comm.-telephone,200.00,0,CNY,200.00,CNY,
"Sep 2, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Sep 2, 2014",现金,default,meal,85.00,0,CNY,85.00,CNY,
"Sep 2, 2014",现金,Unsorted,comm.-telephone,100.00,0,CNY,100.00,CNY,
"Sep 3, 2014",现金,Unsorted,house-commodity,75.00,0,CNY,75.00,CNY,
"Sep 3, 2014",现金,default,meal,170.00,0,CNY,170.00,CNY,
"Sep 4, 2014",现金,default,meal,11.00,0,CNY,11.00,CNY,
"Sep 4, 2014",现金,default,meal,19.00,0,CNY,19.00,CNY,
"Sep 4, 2014",现金,Unsorted,snack,19.00,0,CNY,19.00,CNY,
"Sep 4, 2014",现金,default,meal,18.00,0,CNY,18.00,CNY,
"Sep 4, 2014",现金,default,meal,9.00,0,CNY,9.00,CNY,
"Sep 4, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Sep 5, 2014",现金,Unsorted,house-commodity,48.00,0,CNY,48.00,CNY,墨水
"Sep 5, 2014",现金,Unsorted,house-commodity,5.00,0,CNY,5.00,CNY,花
"Sep 5, 2014",现金,default,meal,26.00,0,CNY,26.00,CNY,
"Sep 5, 2014",现金,Unsorted,vehicle-oil,355.00,0,CNY,355.00,CNY,
"Sep 5, 2014",现金,Unsorted,CE-Hifi,320.00,0,CNY,320.00,CNY,耳机线
"Sep 6, 2014",现金,default,meal,71.00,0,CNY,71.00,CNY,
"Sep 6, 2014",现金,Unsorted,snack,50.00,0,CNY,50.00,CNY,
"Sep 7, 2014",现金,Unsorted,vehicle-operating,30.00,0,CNY,30.00,CNY,
"Sep 7, 2014",现金,Unsorted,vehicle-operating,"5,035.00",0,CNY,"5,035.00",CNY,车险续保
"Sep 7, 2014",现金,default,meal,19.00,0,CNY,19.00,CNY,
"Sep 7, 2014",现金,Unsorted,house-commodity,80.00,0,CNY,80.00,CNY,花
"Sep 8, 2014",现金,Unsorted,CE-Mac,119.00,0,CNY,119.00,CNY,u盘
"Sep 8, 2014",现金,Unsorted,snack,30.00,0,CNY,30.00,CNY,
"Sep 8, 2014",现金,Unsorted,snack,18.00,0,CNY,18.00,CNY,
"Sep 9, 2014",现金,default,meal,43.00,0,CNY,43.00,CNY,
"Sep 9, 2014",现金,Unsorted,vehicle-road,400.00,0,CNY,400.00,CNY,停车费
"Sep 9, 2014",现金,Unsorted,art-music,40.00,0,CNY,40.00,CNY,
"Sep 9, 2014",现金,Unsorted,snack,23.00,0,CNY,23.00,CNY,
"Sep 9, 2014",现金,default,meal,17.00,0,CNY,17.00,CNY,
"Sep 10, 2014",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Sep 10, 2014",现金,Unsorted,traffic-commute,19.00,0,CNY,19.00,CNY,
"Sep 10, 2014",现金,Unsorted,traffic-commute,20.00,0,CNY,20.00,CNY,
"Sep 10, 2014",现金,Unsorted,vehicle-road,14.00,0,CNY,14.00,CNY,
"Sep 10, 2014",现金,default,meal,30.00,0,CNY,30.00,CNY,
"Sep 10, 2014",现金,Unsorted,snack,5.00,0,CNY,5.00,CNY,
"Sep 10, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Sep 10, 2014",现金,Unsorted,snack,5.00,0,CNY,5.00,CNY,
"Sep 10, 2014",现金,default,meal,17.00,0,CNY,17.00,CNY,
"Sep 11, 2014",现金,Unsorted,vehicle-road,126.00,0,CNY,126.00,CNY,
"Sep 11, 2014",现金,default,meal,60.00,0,CNY,60.00,CNY,
"Sep 11, 2014",现金,Unsorted,traffic-commute,137.00,0,CNY,137.00,CNY,
"Sep 11, 2014",现金,Unsorted,people,114.00,0,CNY,114.00,CNY,藕粉
"Sep 11, 2014",现金,Unsorted,snack,13.00,0,CNY,13.00,CNY,
"Sep 12, 2014",现金,Unsorted,vehicle-road,20.00,0,CNY,20.00,CNY,
"Sep 12, 2014",现金,Unsorted,snack,12.00,0,CNY,12.00,CNY,
"Sep 12, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Sep 12, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Sep 12, 2014",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Sep 13, 2014",现金,Unsorted,snack,6.00,0,CNY,6.00,CNY,
"Sep 13, 2014",现金,default,meal,235.00,0,CNY,235.00,CNY,
"Sep 14, 2014",现金,Unsorted,vehicle-road,6.00,0,CNY,6.00,CNY,
"Sep 14, 2014",现金,Unsorted,snack,50.00,0,CNY,50.00,CNY,
"Sep 14, 2014",现金,Unsorted,house-commodity,30.00,0,CNY,30.00,CNY,
"Sep 15, 2014",现金,Unsorted,vehicle-road,200.00,0,CNY,200.00,CNY,罚单
"Sep 15, 2014",现金,Unsorted,vehicle-operating,800.00,0,CNY,800.00,CNY,五路一桥
"Sep 15, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Sep 15, 2014",现金,default,meal,100.00,0,CNY,100.00,CNY,
"Sep 15, 2014",现金,Unsorted,vehicle-road,300.00,0,CNY,300.00,CNY,parking
"Sep 15, 2014",现金,Unsorted,house-commodity,"1,000.00",0,CNY,"1,000.00",CNY,
"Sep 15, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Sep 15, 2014",现金,Unsorted,art-music,12.00,0,CNY,12.00,CNY,
"Sep 15, 2014",现金,Unsorted,art-music,10.00,0,CNY,10.00,CNY,
"Sep 16, 2014",现金,Unsorted,vehicle-operating,35.00,0,CNY,35.00,CNY,
"Sep 16, 2014",现金,Unsorted,snack,7.00,0,CNY,7.00,CNY,
"Sep 16, 2014",现金,default,meal,9.00,0,CNY,9.00,CNY,
"Sep 16, 2014",现金,Unsorted,snack,11.50,0,CNY,11.50,CNY,
"Sep 16, 2014",现金,Unsorted,house-commodity,37.00,0,CNY,37.00,CNY,
"Sep 17, 2014",现金,default,meal,23.00,0,CNY,23.00,CNY,
"Sep 17, 2014",现金,default,meal,26.00,0,CNY,26.00,CNY,
"Sep 18, 2014",现金,Unsorted,snack-coffee,55.00,0,CNY,55.00,CNY,
"Sep 18, 2014",现金,Unsorted,vehicle-oil,370.00,0,CNY,370.00,CNY,
"Sep 18, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Sep 18, 2014",现金,Unsorted,snack,12.00,0,CNY,12.00,CNY,
"Sep 18, 2014",现金,default,meal,18.00,0,CNY,18.00,CNY,
"Sep 19, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Sep 19, 2014",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Sep 20, 2014",现金,Unsorted,parent,"2,000.00",0,CNY,"2,000.00",CNY,parent
"Sep 20, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Sep 20, 2014",现金,Unsorted,snack,65.00,0,CNY,65.00,CNY,
"Sep 21, 2014",现金,Unsorted,government,240.00,0,CNY,240.00,CNY,香港一卡通
"Sep 21, 2014",现金,Unsorted,"141001_qh, hotel",174.00,0,CNY,174.00,CNY,西宁 30日
"Sep 21, 2014",现金,Unsorted,"vehicle-road, 141001_qh","1,873.50",0,CNY,"1,873.50",CNY,租车 桂已清
"Sep 21, 2014",现金,Unsorted,"141001_qh, traffic-flight","4,212.00",0,CNY,"4,212.00",CNY,桂已清
"Sep 21, 2014",现金,Unsorted,"hotel, 141001_qh",148.00,0,CNY,148.00,CNY,4号张掖 两间房
"Sep 21, 2014",现金,Unsorted,"hotel, 141001_qh",328.00,0,CNY,328.00,CNY,1号青海湖宾馆
"Sep 21, 2014",现金,default,meal,138.00,0,CNY,138.00,CNY,
"Sep 21, 2014",现金,default,meal,54.00,0,CNY,54.00,CNY,
"Sep 21, 2014",现金,Unsorted,dress-hair,"1,032.00",0,CNY,"1,032.00",CNY,会员卡
"Sep 22, 2014",现金,default,meal,11.00,0,CNY,11.00,CNY,
"Sep 22, 2014",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Sep 22, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Sep 23, 2014",现金,Unsorted,vehicle-road,16.00,0,CNY,16.00,CNY,
"Sep 23, 2014",现金,default,meal,50.00,0,CNY,50.00,CNY,
"Sep 23, 2014",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Sep 23, 2014",现金,Unsorted,government,300.00,0,CNY,300.00,CNY,公证
"Sep 24, 2014",现金,Unsorted,snack,11.00,0,CNY,11.00,CNY,
"Sep 24, 2014",现金,default,meal,13.00,0,CNY,13.00,CNY,
"Sep 25, 2014",现金,Unsorted,vehicle-operating,35.00,0,CNY,35.00,CNY,
"Sep 25, 2014",现金,Unsorted,snack,5.30,0,CNY,5.30,CNY,
"Sep 25, 2014",现金,default,meal,39.00,0,CNY,39.00,CNY,
"Sep 25, 2014",现金,default,meal,75.00,0,CNY,75.00,CNY,
"Sep 26, 2014",现金,default,meal,9.00,0,CNY,9.00,CNY,
"Sep 26, 2014",现金,Unsorted,snack-coffee,46.00,0,CNY,46.00,CNY,
"Sep 26, 2014",现金,Unsorted,snack,5.30,0,CNY,5.30,CNY,
"Sep 26, 2014",现金,default,meal,11.00,0,CNY,11.00,CNY,
"Sep 27, 2014",现金,Unsorted,snack,29.00,0,CNY,29.00,CNY,
"Sep 27, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Sep 27, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Sep 27, 2014",现金,Unsorted,dress,268.00,0,CNY,268.00,CNY,
"Sep 27, 2014",现金,Unsorted,medic,208.00,0,CNY,208.00,CNY,体检
"Sep 28, 2014",现金,default,meal,18.00,0,CNY,18.00,CNY,
"Sep 28, 2014",现金,Unsorted,vehicle-oil,300.00,0,CNY,300.00,CNY,
"Sep 28, 2014",现金,Unsorted,snack,8.00,0,CNY,8.00,CNY,
"Sep 28, 2014",现金,default,meal,45.00,0,CNY,45.00,CNY,
"Sep 29, 2014",现金,Unsorted,"141001_qh, government",100.00,0,CNY,100.00,CNY,平安财产保险
"Sep 29, 2014",现金,Unsorted,dress-glass,278.00,0,CNY,278.00,CNY,隐形眼镜
"Sep 29, 2014",现金,Unsorted,snack-coffee,25.00,0,CNY,25.00,CNY,
"Sep 29, 2014",现金,Unsorted,art-music,37.00,0,CNY,37.00,CNY,
"Sep 29, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Sep 29, 2014",现金,Unsorted,snack,6.50,0,CNY,6.50,CNY,
"Sep 29, 2014",现金,Unsorted,vehicle-road,8.00,0,CNY,8.00,CNY,
"Sep 30, 2014",现金,salary,salary,0,"15,243.00",CNY,"15,243.00",CNY,
"Sep 30, 2014",现金,default,"meal, 141001_qh",6.00,0,CNY,6.00,CNY,拉面
"Sep 30, 2014",现金,Unsorted,traffic-commute,83.00,0,CNY,83.00,CNY,
"Sep 30, 2014",现金,Unsorted,"141001_qh, vehicle-road",36.00,0,CNY,36.00,CNY,
"Sep 30, 2014",现金,Unsorted,"141001_qh, snack",85.00,0,CNY,85.00,CNY,
"Sep 30, 2014",现金,default,"meal, 141001_qh",270.00,0,CNY,270.00,CNY,
"Oct 1, 2014",现金,Unsorted,"141001_qh, entertain",80.00,0,CNY,80.00,CNY,公园
"Oct 1, 2014",现金,Unsorted,"141001_qh, snack",55.00,0,CNY,55.00,CNY,
"Oct 1, 2014",现金,Unsorted,"snack, 141001_qh",5.00,0,CNY,5.00,CNY,
"Oct 1, 2014",现金,default,"141001_qh, meal",350.00,0,CNY,350.00,CNY,
"Oct 1, 2014",现金,default,"meal, 141001_qh",20.00,0,CNY,20.00,CNY,
"Oct 1, 2014",现金,default,"meal, 141001_qh",10.00,0,CNY,10.00,CNY,
"Oct 1, 2014",现金,default,"meal, 141001_qh",22.00,0,CNY,22.00,CNY,
"Oct 1, 2014",现金,Unsorted,"141001_qh, vehicle-oil",280.00,0,CNY,280.00,CNY,
"Oct 1, 2014",现金,Unsorted,snack,5.00,0,CNY,5.00,CNY,
"Oct 1, 2014",现金,Unsorted,"snack, 141001_qh",20.00,0,CNY,20.00,CNY,
"Oct 1, 2014",现金,Unsorted,"snack, 141001_qh",15.00,0,CNY,15.00,CNY,
"Oct 2, 2014",现金,Unsorted,"141001_qh, entertain",200.00,0,CNY,200.00,CNY,盐湖
"Oct 2, 2014",现金,default,"141001_qh, meal",86.00,0,CNY,86.00,CNY,
"Oct 2, 2014",现金,Unsorted,"snack, 141001_qh",61.00,0,CNY,61.00,CNY,
"Oct 2, 2014",现金,Unsorted,"141001_qh, vehicle-oil",174.00,0,CNY,174.00,CNY,
"Oct 2, 2014",现金,default,"meal, 141001_qh",37.00,0,CNY,37.00,CNY,
"Oct 2, 2014",现金,Unsorted,comm.-telephone,100.00,0,CNY,100.00,CNY,
"Oct 2, 2014",现金,Unsorted,"snack, 141001_qh",110.00,0,CNY,110.00,CNY,
"Oct 3, 2014",现金,Unsorted,"entertain, 141001_qh",20.00,0,CNY,20.00,CNY,张掖花田
"Oct 3, 2014",现金,Unsorted,"snack, 141001_qh",16.00,0,CNY,16.00,CNY,
"Oct 3, 2014",现金,default,"meal, 141001_qh",155.00,0,CNY,155.00,CNY,
"Oct 3, 2014",现金,Unsorted,snack,75.00,0,CNY,75.00,CNY,
"Oct 3, 2014",现金,Unsorted,"141001_qh, hotel",351.00,0,CNY,351.00,CNY,张掖如家
"Oct 4, 2014",现金,Unsorted,"entertain, 141001_qh",240.00,0,CNY,240.00,CNY,丹霞门票
"Oct 4, 2014",现金,default,"meal, 141001_qh",220.00,0,CNY,220.00,CNY,
"Oct 4, 2014",现金,default,"meal, 141001_qh",20.00,0,CNY,20.00,CNY,
"Oct 5, 2014",现金,Unsorted,"entertain, 141001_qh",240.00,0,CNY,240.00,CNY,冰沟
"Oct 5, 2014",现金,default,"141001_qh, meal",200.00,0,CNY,200.00,CNY,
"Oct 5, 2014",现金,Unsorted,"hotel, 141001_qh",325.00,0,CNY,325.00,CNY,
"Oct 6, 2014",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Oct 6, 2014",现金,Unsorted,people,225.00,0,CNY,225.00,CNY,兰州特产
"Oct 6, 2014",现金,Unsorted,people,15.00,0,CNY,15.00,CNY,
"Oct 6, 2014",现金,Unsorted,"vehicle-oil, 141001_qh",168.00,0,CNY,168.00,CNY,
"Oct 7, 2014",现金,Unsorted,art-book,37.00,0,CNY,37.00,CNY,
"Oct 7, 2014",现金,Unsorted,vehicle-operating,35.00,0,CNY,35.00,CNY,
"Oct 7, 2014",现金,Unsorted,vehicle-road,23.00,0,CNY,23.00,CNY,
"Oct 7, 2014",现金,Unsorted,people,44.00,0,CNY,44.00,CNY,桂鹏 书
"Oct 7, 2014",现金,default,meal,21.00,0,CNY,21.00,CNY,
"Oct 7, 2014",现金,Unsorted,snack,30.00,0,CNY,30.00,CNY,
"Oct 7, 2014",现金,Unsorted,art-movie,60.00,0,CNY,60.00,CNY,
"Oct 8, 2014",现金,default,meal,22.00,0,CNY,22.00,CNY,
"Oct 9, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Oct 9, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Oct 9, 2014",现金,Unsorted,snack,9.00,0,CNY,9.00,CNY,
"Oct 9, 2014",现金,Unsorted,traffic-commute,11.00,0,CNY,11.00,CNY,
"Oct 9, 2014",现金,Unsorted,traffic-commute,5.00,0,CNY,5.00,CNY,
"Oct 10, 2014",现金,Unsorted,art-music,10.00,0,CNY,10.00,CNY,
"Oct 10, 2014",现金,Unsorted,traffic-commute,15.00,0,CNY,15.00,CNY,
"Oct 10, 2014",现金,Unsorted,vehicle-road,100.00,0,CNY,100.00,CNY,一卡通地下停车场
"Oct 10, 2014",现金,default,meal,13.00,0,CNY,13.00,CNY,
"Oct 10, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Oct 10, 2014",现金,Unsorted,snack,5.30,0,CNY,5.30,CNY,
"Oct 10, 2014",现金,Unsorted,snack,20.00,0,CNY,20.00,CNY,
"Oct 11, 2014",现金,Unsorted,vehicle-operating,"2,000.00",0,CNY,"2,000.00",CNY,保养 1100的保险已报销
"Oct 11, 2014",现金,default,meal,86.00,0,CNY,86.00,CNY,
"Oct 11, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Oct 11, 2014",现金,Unsorted,vehicle-road,7.00,0,CNY,7.00,CNY,
"Oct 11, 2014",现金,Unsorted,traffic-commute,15.00,0,CNY,15.00,CNY,
"Oct 12, 2014",现金,Unsorted,vehicle-oil,340.00,0,CNY,340.00,CNY,
"Oct 12, 2014",现金,Unsorted,vehicle-road,10.00,0,CNY,10.00,CNY,
"Oct 12, 2014",现金,Unsorted,snack,20.00,0,CNY,20.00,CNY,
"Oct 12, 2014",现金,default,meal,88.00,0,CNY,88.00,CNY,
"Oct 12, 2014",现金,Unsorted,snack,26.50,0,CNY,26.50,CNY,
"Oct 12, 2014",现金,Unsorted,dress,400.00,0,CNY,400.00,CNY,
"Oct 12, 2014",现金,Unsorted,entertain,40.00,0,CNY,40.00,CNY,
"Oct 13, 2014",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Oct 13, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Oct 13, 2014",现金,Unsorted,art-book,36.00,0,CNY,36.00,CNY,
"Oct 14, 2014",现金,Unsorted,government,200.00,0,CNY,200.00,CNY,建行龙卡年费
"Oct 14, 2014",现金,Unsorted,snack,147.00,0,CNY,147.00,CNY,巧克力
"Oct 14, 2014",现金,Unsorted,snack,8.00,0,CNY,8.00,CNY,
"Oct 14, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Oct 15, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Oct 15, 2014",现金,Unsorted,comm.-telephone,200.00,0,CNY,200.00,CNY,
"Oct 15, 2014",现金,Unsorted,snack,32.00,0,CNY,32.00,CNY,
"Oct 16, 2014",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Oct 16, 2014",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Oct 16, 2014",现金,Unsorted,snack,5.50,0,CNY,5.50,CNY,
"Oct 16, 2014",现金,Unsorted,snack,22.00,0,CNY,22.00,CNY,
"Oct 17, 2014",现金,default,meal,334.00,0,CNY,334.00,CNY,
"Oct 17, 2014",现金,Unsorted,house-operating,333.00,0,CNY,333.00,CNY,水电气
"Oct 17, 2014",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Oct 17, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Oct 18, 2014",现金,default,meal,3.00,0,CNY,3.00,CNY,
"Oct 18, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Oct 18, 2014",现金,default,meal,41.00,0,CNY,41.00,CNY,
"Oct 18, 2014",现金,default,meal,90.00,0,CNY,90.00,CNY,
"Oct 19, 2014",现金,default,meal,7.50,0,CNY,7.50,CNY,
"Oct 19, 2014",现金,Unsorted,vehicle-road,4.00,0,CNY,4.00,CNY,
"Oct 19, 2014",现金,default,meal,44.00,0,CNY,44.00,CNY,
"Oct 20, 2014",现金,Unsorted,vehicle-road,5.00,0,CNY,5.00,CNY,
"Oct 20, 2014",现金,default,meal,30.00,0,CNY,30.00,CNY,
"Oct 20, 2014",现金,Unsorted,snack,25.00,0,CNY,25.00,CNY,
"Oct 21, 2014",现金,Unsorted,snack,16.80,0,CNY,16.80,CNY,
"Oct 21, 2014",现金,Unsorted,snack,14.00,0,CNY,14.00,CNY,
"Oct 21, 2014",现金,default,meal,38.00,0,CNY,38.00,CNY,
"Oct 21, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Oct 21, 2014",现金,Unsorted,house-commodity,10.00,0,CNY,10.00,CNY,
"Oct 22, 2014",现金,Unsorted,snack,5.30,0,CNY,5.30,CNY,
"Oct 22, 2014",现金,Unsorted,snack,9.00,0,CNY,9.00,CNY,
"Oct 22, 2014",现金,default,meal,13.00,0,CNY,13.00,CNY,
"Oct 22, 2014",现金,Unsorted,CE-Mac,63.00,0,CNY,63.00,CNY,usb分线器
"Oct 23, 2014",现金,Unsorted,snack,8.50,0,CNY,8.50,CNY,
"Oct 23, 2014",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Oct 23, 2014",现金,Unsorted,snack,16.80,0,CNY,16.80,CNY,
"Oct 23, 2014",现金,default,meal,26.00,0,CNY,26.00,CNY,
"Oct 23, 2014",现金,Unsorted,vehicle-road,15.00,0,CNY,15.00,CNY,
"Oct 23, 2014",现金,default,meal,34.00,0,CNY,34.00,CNY,
"Oct 23, 2014",现金,Unsorted,house,80.00,0,USD,492.00,CNY,"世界地图
${家具}"
"Oct 24, 2014",现金,Unsorted,vehicle-road,4.00,0,CNY,4.00,CNY,
"Oct 24, 2014",现金,Unsorted,vehicle-oil,300.00,0,CNY,300.00,CNY,
"Oct 24, 2014",现金,Unsorted,vehicle-road,7.00,0,CNY,7.00,CNY,
"Oct 24, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Oct 24, 2014",现金,Unsorted,snack,13.00,0,CNY,13.00,CNY,
"Oct 24, 2014",现金,default,meal,13.00,0,CNY,13.00,CNY,
"Oct 24, 2014",现金,Unsorted,house,100.00,0,CNY,100.00,CNY,"地图转运
${家具}"
"Oct 25, 2014",现金,RSU,RSU,0,"8,579.50",USD,"52,764.45",CNY,
"Oct 25, 2014",现金,default,meal,176.00,0,CNY,176.00,CNY,
"Oct 25, 2014",现金,Unsorted,vehicle-operating,480.00,0,CNY,480.00,CNY,轮胎
"Oct 25, 2014",现金,Unsorted,vehicle-operating,35.00,0,CNY,35.00,CNY,洗车
"Oct 25, 2014",现金,Unsorted,snack,145.00,0,CNY,145.00,CNY,
"Oct 27, 2014",现金,default,meal,13.50,0,CNY,13.50,CNY,
"Oct 27, 2014",现金,Unsorted,snack-coffee,9.00,0,CNY,9.00,CNY,
"Oct 27, 2014",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Oct 28, 2014",现金,default,meal,13.00,0,CNY,13.00,CNY,
"Oct 28, 2014",现金,Unsorted,snack,17.00,0,CNY,17.00,CNY,
"Oct 28, 2014",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Oct 28, 2014",现金,Unsorted,snack,19.00,0,CNY,19.00,CNY,
"Oct 28, 2014",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Oct 29, 2014",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Oct 29, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Oct 29, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Oct 29, 2014",现金,default,meal,6.00,0,CNY,6.00,CNY,
"Oct 29, 2014",现金,default,meal,24.00,0,CNY,24.00,CNY,
"Oct 30, 2014",现金,Unsorted,snack,30.00,0,CNY,30.00,CNY,
"Oct 30, 2014",现金,Unsorted,snack,17.00,0,CNY,17.00,CNY,
"Oct 30, 2014",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Oct 31, 2014",现金,salary,salary,0,"15,117.00",CNY,"15,117.00",CNY,
"Oct 31, 2014",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Oct 31, 2014",现金,Unsorted,snack,6.00,0,CNY,6.00,CNY,
"Oct 31, 2014",现金,default,meal,37.50,0,CNY,37.50,CNY,
"Nov 1, 2014",现金,Unsorted,"vehicle-road, 141001_qh",100.00,0,CNY,100.00,CNY,神州租车扣罚款
"Nov 1, 2014",现金,Unsorted,snack,28.00,0,CNY,28.00,CNY,
"Nov 2, 2014",现金,Unsorted,vehicle-road,15.00,0,CNY,15.00,CNY,
"Nov 2, 2014",现金,default,meal,95.00,0,CNY,95.00,CNY,
"Nov 2, 2014",现金,default,meal,30.00,0,CNY,30.00,CNY,
"Nov 2, 2014",现金,Unsorted,vehicle-road,372.00,0,CNY,372.00,CNY,
"Nov 2, 2014",现金,Unsorted,house,"2,000.00",0,CNY,"2,000.00",CNY,"设计费
${硬装}"
"Nov 3, 2014",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Nov 3, 2014",现金,Unsorted,snack,73.00,0,CNY,73.00,CNY,
"Nov 3, 2014",现金,default,meal,27.00,0,CNY,27.00,CNY,
"Nov 3, 2014",现金,Unsorted,vehicle-oil,300.00,0,CNY,300.00,CNY,
"Nov 5, 2014",现金,default,meal,9.00,0,CNY,9.00,CNY,
"Nov 5, 2014",现金,Unsorted,snack,17.00,0,CNY,17.00,CNY,
"Nov 5, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Nov 5, 2014",现金,default,meal,11.00,0,CNY,11.00,CNY,
"Nov 5, 2014",现金,Unsorted,house,"7,338.10",0,CNY,"7,338.10",CNY,"投影仪 w1070+
${投影}"
"Nov 6, 2014",现金,default,meal,26.00,0,CNY,26.00,CNY,
"Nov 6, 2014",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Nov 6, 2014",现金,Unsorted,snack,16.00,0,CNY,16.00,CNY,
"Nov 6, 2014",现金,Unsorted,snack,300.00,0,CNY,300.00,CNY,大闸蟹
"Nov 7, 2014",现金,default,meal,11.00,0,CNY,11.00,CNY,
"Nov 7, 2014",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Nov 7, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Nov 7, 2014",现金,Unsorted,snack-alcohol,32.00,0,CNY,32.00,CNY,
"Nov 8, 2014",现金,Unsorted,snack,34.00,0,CNY,34.00,CNY,
"Nov 8, 2014",现金,Unsorted,snack,53.00,0,CNY,53.00,CNY,
"Nov 8, 2014",现金,default,meal,86.00,0,CNY,86.00,CNY,
"Nov 8, 2014",现金,Unsorted,snack,5.30,0,CNY,5.30,CNY,
"Nov 8, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Nov 8, 2014",现金,Unsorted,vehicle-road,6.00,0,CNY,6.00,CNY,
"Nov 8, 2014",现金,Unsorted,house,"5,000.00",0,CNY,"5,000.00",CNY,"油漆
${硬装}"
"Nov 8, 2014",现金,Unsorted,house,"21,445.00",0,CNY,"21,445.00",CNY,"人工第一批 16111
管理费 4192
税 1142
${硬装}"
"Nov 8, 2014",现金,Unsorted,house,680.00,0,CNY,680.00,CNY,"人工 上楼费
${硬装}"
"Nov 8, 2014",现金,Unsorted,house,"20,000.00",0,CNY,"20,000.00",CNY,"水电 线材 木材 瓷砖 
预存 903
${硬装}"
"Nov 8, 2014",现金,Unsorted,house,906.00,0,CNY,906.00,CNY,"物业 装修 管理 建渣屯放 含200押金
${硬装}"
"Nov 9, 2014",现金,Unsorted,vehicle-road,12.00,0,CNY,12.00,CNY,
"Nov 9, 2014",现金,default,meal,103.00,0,CNY,103.00,CNY,
"Nov 9, 2014",现金,Unsorted,comm.-internet,169.00,0,CNY,169.00,CNY,优酷续费
"Nov 9, 2014",现金,Unsorted,house,"1,100.00",0,CNY,"1,100.00",CNY,"暖气安装 订金 后取消 订金不退
${暖气}"
